num,id,Province,Place,time,ph,sol,amm,per,toc,Points,Result,Y,rain
72,138,Shandong,Liaochengchenggouwan,2015121308,-1,-1,9999,-1,3.85,10,Polluted,1,0
72,140,Yunnan,Xishuangbannaganlanba,2015121308,7.19,6.39,1.66,-1,-1,4,Clean,0,0
72,141,Shanxi,Weinantongguandiaoqiao,2015121308,-1,-1,7.5,9999,3.99,14,Polluted,1,2.2
72,142,Guangdong,Zhongshanhenglan,2015121308,7.24,9.12,1.9,9999,0.2,5,Clean,0,0
72,144,Heilongjiang,Fuyuanwusuzhen,2015121308,6.74,9.82,3.78,-1,0.17,6,Clean,0,0
72,146,Yunnan,Honghezhouhekou,2015121308,8.47,8.21,1.92,3.01,0.4,5,Clean,0,0
72,147,Shandong,Linyizhongfangqiao,2015121308,7.91,11.56,4.5,5.7,0.23,7,Clean,0,0
72,149,Anhui,Chuzhouxiaoliuxiang,2015121308,8.05,9.77,-1,-1,0.31,4,Clean,0,0
72,150,Shandong,Linyilaogouqiao,2015121308,8.6,14.76,8.68,10.85,0.14,7,Clean,0,0
72,152,Jiangsu,Sihongdaqu,2015121308,8.01,9.97,2.88,5.04,0.68,7,Clean,0,0
72,153,Jiangsu,Xuzhouxiaohongquan,2015121308,7.5,6.87,3.27,7.4,0.18,7,Clean,0,0
72,154,Henan,Xinyanghuaibinshuiwenzhan,2015121308,7.79,10.42,0.2,2,0.13,4,Clean,0,0
72,155,Anhui,Bozhouyanji,2015121308,7.67,5.35,0.06,-1,1.57,13,Polluted,1,0
72,156,Jiangsu,Lianyungangdaxingqiao,2015121308,8.14,9.63,4.05,6.81,3,15,Polluted,1,0
72,158,Sichuan,Guangyuanqingfengxia,2015121308,8.27,9.2,1.16,1.35,0.09,4,Clean,0,1.8
72,159,Anhui,Suzhouyangzhuang,2015121308,7.67,6.84,6.6,5.1,2,15,Polluted,1,0
72,161,Anhui,Fuyangzhangdaqiao,2015121308,7.68,8.15,2.6,3.1,0.63,7,Clean,0,0
72,162,Henan,Xinyangjiangjishuiwenzhan,2015121308,7.69,5.37,-1,-1,0.55,7,Clean,0,0
72,164,Jiangsu,Xuzhoulijiqiao,2015121308,7.64,12.7,4.87,9.05,1.71,13,Polluted,1,0
72,166,Anhui,Fuyangxuzhuang,2015121308,8.45,12.04,5.01,5.88,0.37,7,Clean,0,0
72,167,Guizhou,Chishuilianyuxi,2015121308,7.55,11.67,3.13,9999,0.49,6,Clean,0,0.5
72,168,Hubei,Ezhouqixing,2015121308,8.07,10.37,2.49,9999,0.13,5,Clean,0,0
72,173,Hunan,Changdepotou,2015121308,7.3,11.55,3.53,9999,-1,4,Clean,0,1.1
72,175,Hunan,Changdeshahekou,2015121308,7.85,-1,0.41,9999,0.92,5,Clean,0,0
72,176,Hunan,Yiyangnanzui,2015121308,-1,11.9,1.05,9999,0.25,4,Clean,0,0
72,177,Yunnan,Yuxigushan,2015121308,8.76,7.69,0.52,9999,0.05,4,Clean,0,0
72,178,Ningxia,Shizuishanmahuanggou,2015121308,8.27,8.5,0.99,9999,0.39,5,Clean,0,0.4
72,179,Gansu,Tianshuiniubei,2015121308,8.35,9.34,-1,9999,0.64,5,Clean,0,2.2
72,181,Qinghai,Huangshuiminheqiao,2015121308,-1,8.63,1.98,9999,2.41,12,Polluted,1,0.3
72,182,Neimenggu,Hulunbeiercuogang,2015121308,7.15,5.67,7.5,9999,0.14,9,Clean,0,0
72,183,Neimenggu,Hulunbeierdatieqiao,2015121308,7.46,-1,4.1,9999,0.08,5,Clean,0,0
72,184,Hunan,Yiyangwanjiazui,2015121308,8.9,7.45,9.62,9999,0.6,10,Polluted,1,2.3
72,185,Heilongjiang,Huma,2015121308,8.25,11.19,-1,9999,-1,2,Inconclusive,-,0
72,186,Jilin,Linjiangweishahe,2015121308,7.73,-1,3.06,9999,0.22,5,Clean,0,0
72,187,Jilin,Changbailvjiangcun,2015121308,7.2,16.5,2.32,9999,0.19,6,Clean,0,0
72,188,Jilin,Dunhuaxindian,2015121308,7.49,9.45,2.72,9999,-1,4,Clean,0,0
72,189,Jilin,Xilangkou,2015121308,7.01,10.24,3.72,9999,0.31,6,Clean,0,0
72,190,Hainan,Changhuajiang,2015121308,7.32,6.84,1.7,9999,0.14,5,Clean,0,0
72,191,Heilongjiang,Hulin,2015121308,7.35,8.54,3.45,9999,0.27,6,Clean,0,0
72,192,Hainan,Haikoutieqiaocun,2015121308,7.41,6.9,5.47,9999,0.14,7,Clean,0,0
72,193,Jiangxi,Jiujiangduchang,2015121308,7.53,8.39,4.07,9999,0.33,7,Clean,0,0
72,194,Yunnan,Dehonggazhongqiao,2015121308,7.12,8.68,1.47,9999,0.3,5,Clean,0,0
72,195,Jilin,Songyuansonglin,2015121308,7.87,10.02,1.52,9999,1.31,7,Clean,0,0
72,196,Heilongjiang,Jiayin,2015121308,7.53,11.81,6.21,9999,0.22,8,Clean,0,0
72,197,Yunnan,Dalixiaoguanyi,2015121308,8.63,8.91,-1,9999,0.14,3,Clean,0,0.8
72,198,Xinjiang,Eerqisinanwanshuiwenzhan,2015121308,8.04,12.9,1.6,9999,0.05,4,Clean,0,0
72,201,Jilin,Changchunnanlou,2015121308,7.35,1.32,11.54,9999,9.33,29,Polluted,1,0
72,202,Hainan,Wanquanhedancun,2015121308,7.17,5.79,1.27,9999,1.65,13,Polluted,1,0
72,203,Jiangxi,Shangraokangshan,2015121308,7.09,8.5,0.4,9999,0.23,5,Clean,0,0
72,204,Heilongjiang,Jiamusijiangxindao,2015121308,7.42,11.89,6.26,-1,0.25,8,Clean,0,0
72,206,Guangxi,Fangchenggangdongxing,2015121308,6.78,8.76,-1,0.49,0.33,4,Clean,0,0
72,207,Heilongjiang,Jixizhiyiqiao,2015121308,6.4,1.92,3.8,-1,0.4,15,Polluted,1,0
72,208,Heilongjiang,Jixidangbizhen,2015121308,7.3,11.29,4.3,-1,0.14,6,Clean,0,0
72,209,Yunnan,Kunmingdianchinanan,2015121308,9.54,11.89,5.8,27.6,-1,14,Polluted,1,0
72,210,Yunnan,Kunmingluojiaying,2015121308,9.13,8.66,4.2,12,0.28,16,Polluted,1,0
72,212,Neimenggu,Hulunbeierbeierhu,2015121308,8.68,10.91,9.35,18.3,0.02,7,Clean,0,0
72,213,Heilongjiang,Mohebeijicun,2015121308,7.85,10.54,-1,0.01,0.19,4,Clean,0,0
72,214,Xicang,Linzhimirui,2015121308,8.57,7.87,0.62,2.17,0.27,5,Clean,0,0
72,216,Guangxi,Chongzuobajiaodianzhan,2015121308,8.11,9.02,0.8,0.9,-1,3,Clean,0,0
72,217,Yunnan,Baoshanhongqiqiao,2015121308,7.9,8.42,-1,4.36,0.08,3,Clean,0,0
72,218,Heilongjiang,Haerbinhulanhetieluqiao,2015121308,6.43,4.32,2.7,9999,1.42,11,Polluted,1,0
72,219,Yunnan,Dalierhaijinhezhan,2015121308,8.14,8.9,2.37,5.72,0.19,6,Clean,0,0
73,5,Zhongqing,Zhutuo,2015121312,7.99,8.8,1.17,9999,0.11,4,Clean,0,1.3
73,8,Zhejiang,Huzhouxintanggang,2015121312,7.33,7.25,5.28,9999,0.6,9,Clean,0,13
73,12,Henan,Jiyuanxiaolangdi,2015121312,8.63,9.8,1.67,9999,0.29,5,Clean,0,1
73,18,Jiangsu,Nanjinglinshan,2015121312,8.16,9.43,0.52,9999,0.17,5,Clean,0,12.2
73,19,Jiangsu,Xuyi,2015121312,7.56,11.27,4.7,9999,0.37,7,Clean,0,0
73,20,Jiangsu,Peicang,2015121312,8.35,9.52,3.96,3.67,0.22,6,Clean,0,0
73,32,Anhui,Funanwangjiaba,2015121312,-1,4.3,5.03,-1,0.97,10,Polluted,1,0
73,54,Tianjin,Guoheqiao,2015121312,7.75,7.53,-1,3.17,0.19,4,Clean,0,0
73,56,Anhui,Anqingwanhekou,2015121312,7.59,8.98,2.9,9999,0.16,6,Clean,0,5.3
73,60,Tianjin,Sanchakou,2015121312,7.42,9.62,5.18,9999,1.08,9,Clean,0,0
73,62,Yunnan,Kunmingxiyuansuidao,2015121312,8.08,7.06,12.2,9999,0.11,12,Polluted,1,0
73,63,Guangdong,Guangzhouchangzhou,2015121312,7.05,5.12,1.81,9999,0.54,8,Clean,0,12.5
73,64,Guangdong,Qingyuanqixinggang,2015121312,7.18,10.68,0.86,0.69,0.12,4,Clean,0,15.1
73,67,Jilin,Changchunsonghuajiangcun,2015121312,7.2,8.87,3.3,9999,0.45,6,Clean,0,0.5
73,69,Heilongjiang,Tongjiang,2015121312,8.11,13.15,-1,9999,0.44,4,Clean,0,0
73,70,Liaoning,Yingkouliaohegongyuan,2015121312,7.81,14.6,6.2,7.9,3.55,16,Polluted,1,0
73,73,Beijing,Mentougouyanhecheng,2015121312,8.67,11.35,1.74,9999,0.13,4,Clean,0,0
73,74,Sichuan,Panzhihualongdong,2015121312,8.52,9.24,1.33,9999,-1,3,Clean,0,0
73,75,Hubei,Yichangnanjinguan,2015121312,7.9,9.14,-1,9999,0.02,3,Clean,0,1.7
73,76,Jiangxi,Jiujianghexishuichang,2015121312,7.64,9.89,2.67,9999,0.19,6,Clean,0,0
73,77,Jiangsu,Wuxishazhu,2015121312,7.48,12.42,3.91,9999,0.18,6,Clean,0,0
73,78,Anhui,Chaohuyuxikou,2015121312,8.09,10.37,3.66,4.64,-1,4,Clean,0,0
73,79,Guangxi,Wuzhoujieshou,2015121312,6.95,8.75,-1,9999,0.19,4,Clean,0,45.6
73,80,Guangxi,Nanninglaokou,2015121312,8.19,7.74,1.34,9999,0.15,4,Clean,0,1.2
73,81,Gansu,Lanzhouxinchengqiao,2015121312,8.46,12.01,0.9,9999,0.37,5,Clean,0,0
73,83,Neimenggu,Baotouhuajiangyingzi,2015121312,7.69,-1,3.3,9999,1.3,7,Clean,0,0
73,84,Shanxi,Yunchenghejindaqiao,2015121312,7.86,9.49,6.7,19.4,12.16,16,Polluted,1,0.4
73,85,Shandong,Jinanbokou,2015121312,8.73,12.38,2.49,9999,0.21,6,Clean,0,0
73,103,Jiangsu,Suzhouxishan,2015121312,8.17,7.17,8.4,9999,0.06,8,Clean,0,0
73,104,Zhejiang,Hangzhoujiukengkou,2015121312,7.45,10.55,1.56,9999,0.1,4,Clean,0,0.4
73,105,Anhui,Hefeihubin,2015121312,7.63,12.28,4.93,9999,1.22,9,Clean,0,0
73,106,Anhui,Huaibeixiaowangqiao,2015121312,8.59,16.81,9.75,9999,0.17,8,Clean,0,0
73,107,Hunan,Yueyangyueyanglou,2015121312,7.08,11.15,1.06,9999,0.35,5,Clean,0,3.6
73,108,Shanxi,Xinzhouwanjiazhai,2015121312,7.19,6.73,2.61,9999,-1,5,Clean,0,4.7
73,109,Anhui,Bangbubangbuzha,2015121312,7.17,9.98,3.54,9999,0.44,6,Clean,0,0
73,110,Hunan,Changshaxingang,2015121312,7.48,8.15,1.71,9999,0.18,5,Clean,0,19.7
73,111,Jiangsu,Yixinglanshanzui,2015121312,7.91,11.25,3.98,9999,0.18,6,Clean,0,0
73,112,Jiangsu,Yangzhousanjiangying,2015121312,7.4,9.1,2.6,9999,0.18,6,Clean,0,0
73,113,Ningxia,Zhongweixindun,2015121312,8.77,10.41,2.7,9999,0.12,5,Clean,0,1.5
73,115,Shandong,Linyiqingquansi,2015121312,7.48,9.49,-1,9999,0.39,4,Clean,0,0
73,116,Liaoning,Fushundahuofangshuiku,2015121312,7.72,11.98,-1,9999,-1,2,Inconclusive,-,0
73,118,Sichuan,Luzhoutuojiangerqiao,2015121312,7.86,7.87,2.62,9999,0.09,5,Clean,0,0
73,119,Sichuan,Leshanminjiangdaqiao,2015121312,7.69,9.41,2.45,9999,0.96,7,Clean,0,0
73,121,Neimenggu,Wuhaihaibowan,2015121312,8.34,9.92,3.26,9999,0.39,6,Clean,0,0
73,122,Henan,Zhoukoushenqiuzha,2015121312,7.28,6.94,4.92,4.66,2.07,16,Polluted,1,0
73,124,Yunnan,Kunmingguanyinshan,2015121312,9.4,9.17,9.96,9999,0.93,18,Polluted,1,0
73,126,Guangxi,Guigangshizui,2015121312,6.86,8.46,0.06,9999,0.24,5,Clean,0,0
73,127,Guangxi,Pingxiangpingerguan,2015121312,7.79,9.41,1.28,9999,0.34,5,Clean,0,0
73,128,Fujian,Fuzhoubaiyantan,2015121312,6.75,5.29,2.25,9999,-3,6,Clean,0,0.4
73,129,Shanghai,Qingpujishuigang,2015121312,7.71,7.2,3.46,9999,0.63,8,Clean,0,0
73,131,Guangxi,Guilinyangshuo,2015121312,8.19,9.69,1.2,9999,0.1,4,Clean,0,5
73,132,Liaoning,Liaoyangtangheshuiku,2015121312,-1,-1,2.7,9999,-1,2,Inconclusive,-,0
73,133,Heilongjiang,Heihe,2015121312,6.79,9.36,5.7,9999,0.13,6,Clean,0,0
73,134,Shandong,Zaozhuangtaierzhuang,2015121312,7.18,6.3,4.57,9999,0.3,8,Clean,0,0
73,135,Liaoning,Dandongyalvjiangqiao,2015121312,7.4,7.34,2.22,2.08,-1,5,Clean,0,0
73,137,Henan,Nanyangtaocha,2015121312,7.96,11.19,2.9,9999,0.17,6,Clean,0,0
73,138,Shandong,Liaochengchenggouwan,2015121312,-1,-1,9999,-1,4.06,10,Polluted,1,0
73,140,Yunnan,Xishuangbannaganlanba,2015121312,7.33,7.07,1.61,-1,-1,4,Clean,0,0
73,141,Shanxi,Weinantongguandiaoqiao,2015121312,-1,-1,7.1,9999,3.99,14,Polluted,1,2.2
73,146,Yunnan,Honghezhouhekou,2015121312,8.44,7.97,1.87,2.89,0.33,5,Clean,0,0
73,147,Shandong,Linyizhongfangqiao,2015121312,8.2,13.22,4.4,5.4,0.17,7,Clean,0,0
73,149,Anhui,Chuzhouxiaoliuxiang,2015121312,8.09,9.95,-1,-1,0.2,4,Clean,0,0
73,150,Shandong,Linyilaogouqiao,2015121312,8.62,16.12,8.48,10.61,0.12,7,Clean,0,0
73,152,Jiangsu,Sihongdaqu,2015121312,7.94,9.38,2.67,4.88,1.03,8,Clean,0,0
73,153,Jiangsu,Xuzhouxiaohongquan,2015121312,7.67,6.85,3.31,7.53,0.18,7,Clean,0,0
73,154,Henan,Xinyanghuaibinshuiwenzhan,2015121312,7.79,10.51,0.2,2,0.08,4,Clean,0,0
73,155,Anhui,Bozhouyanji,2015121312,7.65,5.27,0.06,-1,0.96,8,Clean,0,0
73,158,Sichuan,Guangyuanqingfengxia,2015121312,8.3,9.32,1.16,1.35,0.1,4,Clean,0,0.3
73,159,Anhui,Suzhouyangzhuang,2015121312,7.62,7.12,6.8,5.4,2.26,17,Polluted,1,0
73,162,Henan,Xinyangjiangjishuiwenzhan,2015121312,7.67,5.35,0.1,-1,-1,5,Clean,0,0
73,164,Jiangsu,Xuzhoulijiqiao,2015121312,7.69,13.06,4.74,8.68,1.67,13,Polluted,1,0
73,166,Anhui,Fuyangxuzhuang,2015121312,8.48,12.52,4.91,5.76,0.28,7,Clean,0,0
73,167,Guizhou,Chishuilianyuxi,2015121312,7.53,11.37,3.18,9999,0.71,7,Clean,0,0
73,168,Hubei,Ezhouqixing,2015121312,8.21,11.13,2.69,9999,0.15,5,Clean,0,0
73,175,Hunan,Changdeshahekou,2015121312,7.83,-1,0.94,9999,0.74,5,Clean,0,0
73,176,Hunan,Yiyangnanzui,2015121312,-1,12,0.63,9999,0.26,4,Clean,0,0
73,177,Yunnan,Yuxigushan,2015121312,8.78,8.73,0.92,9999,0.09,4,Clean,0,0
73,178,Ningxia,Shizuishanmahuanggou,2015121312,8.28,7.9,0.61,9999,0.35,5,Clean,0,1.4
73,179,Gansu,Tianshuiniubei,2015121312,8.34,9.34,-1,9999,0.67,5,Clean,0,1.6
73,181,Qinghai,Huangshuiminheqiao,2015121312,8.12,8.41,1.8,9999,2.42,13,Polluted,1,0
73,182,Neimenggu,Hulunbeiercuogang,2015121312,7.16,5.59,5.6,9999,0.12,8,Clean,0,0
73,183,Neimenggu,Hulunbeierdatieqiao,2015121312,7.44,-1,4.1,9999,0.1,5,Clean,0,0
73,184,Hunan,Yiyangwanjiazui,2015121312,8.99,7.59,9.95,9999,0.13,7,Clean,0,0.7
73,185,Heilongjiang,Huma,2015121312,8.28,11.23,-1,9999,-1,2,Inconclusive,-,0
73,186,Jilin,Linjiangweishahe,2015121312,7.73,-1,2.61,9999,0.21,5,Clean,0,0
73,187,Jilin,Changbailvjiangcun,2015121312,7.22,16.8,2.47,9999,0.18,6,Clean,0,0
73,188,Jilin,Dunhuaxindian,2015121312,7.5,9.94,2.92,9999,0.39,6,Clean,0,0
73,189,Jilin,Xilangkou,2015121312,7.01,10.25,3.76,9999,0.32,6,Clean,0,0
73,190,Hainan,Changhuajiang,2015121312,7.4,7.43,1.95,9999,0.12,5,Clean,0,0
73,191,Heilongjiang,Hulin,2015121312,7.34,8.13,3.3,9999,0.28,6,Clean,0,0
73,192,Hainan,Haikoutieqiaocun,2015121312,7.53,7.1,6.44,9999,0.14,8,Clean,0,0
73,193,Jiangxi,Jiujiangduchang,2015121312,7.53,8.77,3.7,9999,0.3,6,Clean,0,0
73,194,Yunnan,Dehonggazhongqiao,2015121312,7.07,8.61,1.72,9999,0.3,5,Clean,0,0
73,195,Jilin,Songyuansonglin,2015121312,7.88,10.21,1.56,9999,1.38,7,Clean,0,0
73,196,Heilongjiang,Jiayin,2015121312,7.53,11.99,6.3,9999,0.27,8,Clean,0,0
73,198,Xinjiang,Eerqisinanwanshuiwenzhan,2015121312,8.02,12.9,1,9999,0.07,4,Clean,0,0
73,199,Xinjiang,63tuanyilihedaqiao,2015121312,8.72,11.26,1.3,9999,0.17,5,Clean,0,2.1
73,201,Jilin,Changchunnanlou,2015121312,7.36,1.33,10.3,9999,8.47,29,Polluted,1,0
73,202,Hainan,Wanquanhedancun,2015121312,7.18,5.99,1.54,9999,0.17,7,Clean,0,0
73,203,Jiangxi,Shangraokangshan,2015121312,6.8,7.73,-1,9999,0.19,4,Clean,0,0
73,204,Heilongjiang,Jiamusijiangxindao,2015121312,7.37,11.55,6.77,-1,0.17,8,Clean,0,0
73,206,Guangxi,Fangchenggangdongxing,2015121312,6.77,8.82,-1,0.77,0.3,4,Clean,0,0
73,207,Heilongjiang,Jixizhiyiqiao,2015121312,6.39,1.68,3.8,-1,0.39,15,Polluted,1,0
73,208,Heilongjiang,Jixidangbizhen,2015121312,7.3,11.43,3.7,-1,0.15,5,Clean,0,0
73,209,Yunnan,Kunmingdianchinanan,2015121312,9.62,11.78,6.82,27.46,-1,15,Polluted,1,0
73,210,Yunnan,Kunmingluojiaying,2015121312,9.16,9.61,3.4,8.4,0.34,15,Polluted,1,0
73,212,Neimenggu,Hulunbeierbeierhu,2015121312,8.67,10.72,8.56,18.8,0.04,7,Clean,0,0
73,213,Heilongjiang,Mohebeijicun,2015121312,7.85,10.52,-1,0.01,0.15,3,Clean,0,0
73,214,Xicang,Linzhimirui,2015121312,8.57,7.97,0.91,2.23,0.27,5,Clean,0,0
73,216,Guangxi,Chongzuobajiaodianzhan,2015121312,8.1,8.89,0.92,0.9,0.02,4,Clean,0,0
73,217,Yunnan,Baoshanhongqiqiao,2015121312,7.93,8.41,-1,3.97,0.07,3,Clean,0,0
73,218,Heilongjiang,Haerbinhulanhetieluqiao,2015121312,6.42,3.93,2.7,9999,1.37,11,Polluted,1,0
73,219,Yunnan,Dalierhaijinhezhan,2015121312,8.25,8.9,2.37,5.51,0.19,6,Clean,0,0
74,5,Zhongqing,Zhutuo,2015121316,7.98,8.9,1.16,9999,0.12,4,Clean,0,1.5
74,8,Zhejiang,Huzhouxintanggang,2015121316,7.34,7.16,5.28,9999,0.6,9,Clean,0,27.4
74,12,Henan,Jiyuanxiaolangdi,2015121316,8.72,10.55,1.47,9999,0.32,5,Clean,0,1.5
74,14,Heilongjiang,Zhaoyuan,2015121316,-1,1.2,-1,9999,0.73,13,Polluted,1,0
74,16,Hunan,Yueyangchenglingji,2015121316,7.59,8.61,2.28,9999,0.58,7,Clean,0,3.7
74,19,Jiangsu,Xuyi,2015121316,7.56,11.06,4.7,9999,0.37,7,Clean,0,0
74,20,Jiangsu,Peicang,2015121316,8.36,9.51,4.09,3.81,0.23,7,Clean,0,0
74,32,Anhui,Funanwangjiaba,2015121316,-1,5.12,5.2,-1,1,9,Clean,0,0
74,53,Beijing,Gubeikou,2015121316,8.28,10.14,2.98,9999,0.32,6,Clean,0,0
74,54,Tianjin,Guoheqiao,2015121316,7.76,7.67,-1,3.01,0.13,3,Clean,0,0
74,56,Anhui,Anqingwanhekou,2015121316,7.59,9,3.08,9999,0.16,6,Clean,0,6.2
74,57,Liaoning,Tielingzhuershan,2015121316,6.68,12.43,4.5,19.8,0.25,7,Clean,0,0
74,60,Tianjin,Sanchakou,2015121316,7.42,9.59,5.18,9999,1.15,9,Clean,0,0
74,62,Yunnan,Kunmingxiyuansuidao,2015121316,8.19,7.84,13.8,9999,0.1,11,Polluted,1,0
74,63,Guangdong,Guangzhouchangzhou,2015121316,7.02,5.11,1.89,9999,0.56,8,Clean,0,10.3
74,64,Guangdong,Qingyuanqixinggang,2015121316,7.26,10.63,0.85,0.69,0.12,4,Clean,0,15.6
74,67,Jilin,Changchunsonghuajiangcun,2015121316,7.19,9.66,3.3,9999,0.46,6,Clean,0,0.5
74,68,Jilin,Baichengbaishatan,2015121316,7.29,9.25,4.5,9999,0.33,7,Clean,0,0
74,69,Heilongjiang,Tongjiang,2015121316,8.11,13.19,-1,9999,0.48,4,Clean,0,0
74,70,Liaoning,Yingkouliaohegongyuan,2015121316,7.82,14.4,5.6,7.1,3.55,15,Polluted,1,0
74,72,Hebei,Shijiazhuanggangnanshuiku,2015121316,8.4,11.28,1.6,2.4,0.02,4,Clean,0,2.2
74,73,Beijing,Mentougouyanhecheng,2015121316,8.64,11.72,1.66,9999,0.26,5,Clean,0,0
74,74,Sichuan,Panzhihualongdong,2015121316,8.54,9.45,1.35,9999,0.05,4,Clean,0,0
74,75,Hubei,Yichangnanjinguan,2015121316,7.9,9.13,-1,9999,0.09,3,Clean,0,0.3
74,76,Jiangxi,Jiujianghexishuichang,2015121316,7.65,9.49,2.58,9999,0.22,6,Clean,0,0
74,77,Jiangsu,Wuxishazhu,2015121316,7.48,12.6,3.95,9999,0.19,6,Clean,0,0
74,78,Anhui,Chaohuyuxikou,2015121316,8.18,10.66,4.12,5.21,-1,5,Clean,0,0
74,79,Guangxi,Wuzhoujieshou,2015121316,6.95,8.73,-1,9999,0.19,4,Clean,0,9.7
74,80,Guangxi,Nanninglaokou,2015121316,8.19,7.77,1.26,9999,0.17,5,Clean,0,1.4
74,81,Gansu,Lanzhouxinchengqiao,2015121316,8.49,12.2,0.89,9999,1.27,7,Clean,0,0
74,84,Shanxi,Yunchenghejindaqiao,2015121316,7.82,9.65,8.9,21.7,12.33,16,Polluted,1,0.8
74,85,Shandong,Jinanbokou,2015121316,8.73,12.34,2.35,9999,0.21,6,Clean,0,0
74,97,Zhejiang,Jiaxingwangjiangjing,2015121316,7.24,6.04,3.85,5.39,0.77,8,Clean,0,0
74,103,Jiangsu,Suzhouxishan,2015121316,8.18,7.22,8.4,9999,0.09,8,Clean,0,0
74,104,Zhejiang,Hangzhoujiukengkou,2015121316,7.45,10.53,1.52,9999,0.11,4,Clean,0,4.7
74,105,Anhui,Hefeihubin,2015121316,7.65,12.36,4.9,9999,1.35,9,Clean,0,0
74,106,Anhui,Huaibeixiaowangqiao,2015121316,8.61,17.07,10.03,9999,0.18,12,Polluted,1,0
74,107,Hunan,Yueyangyueyanglou,2015121316,7.09,10.36,1.42,9999,0.32,5,Clean,0,6.4
74,108,Shanxi,Xinzhouwanjiazhai,2015121316,7.3,8.74,2.59,9999,-1,4,Clean,0,6.5
74,109,Anhui,Bangbubangbuzha,2015121316,7.13,10.05,3.58,9999,0.42,6,Clean,0,0
74,110,Hunan,Changshaxingang,2015121316,7.49,8.24,1.74,9999,0.15,4,Clean,0,3.1
74,111,Jiangsu,Yixinglanshanzui,2015121316,7.91,11.27,4.15,9999,0.18,7,Clean,0,0
74,112,Jiangsu,Yangzhousanjiangying,2015121316,7.43,9.16,2.6,9999,0.19,6,Clean,0,0
74,113,Ningxia,Zhongweixindun,2015121316,8.8,10.62,3,9999,0.11,5,Clean,0,0
74,114,Jiangxi,Jiujianghamashi,2015121316,7.23,10.44,3.85,9999,-1,4,Clean,0,32
74,115,Shandong,Linyiqingquansi,2015121316,7.49,9.8,-1,9999,0.3,4,Clean,0,0
74,116,Liaoning,Fushundahuofangshuiku,2015121316,7.66,11.96,-1,9999,-1,2,Inconclusive,-,0
74,118,Sichuan,Luzhoutuojiangerqiao,2015121316,7.86,7.84,2.64,9999,0.1,5,Clean,0,0
74,119,Sichuan,Leshanminjiangdaqiao,2015121316,7.66,9.61,2.39,9999,0.42,6,Clean,0,0
74,121,Neimenggu,Wuhaihaibowan,2015121316,8.33,9.95,3.39,9999,0.31,6,Clean,0,0
74,122,Henan,Zhoukoushenqiuzha,2015121316,7.25,6.83,5.24,5.01,2.16,16,Polluted,1,0
74,124,Yunnan,Kunmingguanyinshan,2015121316,9.44,9.36,5.78,9999,1.16,18,Polluted,1,0
74,126,Guangxi,Guigangshizui,2015121316,6.92,8.4,-1,9999,0.29,4,Clean,0,0.2
74,128,Fujian,Fuzhoubaiyantan,2015121316,6.94,5.05,2.7,9999,-3,6,Clean,0,2.9
74,129,Shanghai,Qingpujishuigang,2015121316,7.72,6.91,3.23,9999,0.7,8,Clean,0,0
74,131,Guangxi,Guilinyangshuo,2015121316,8.21,9.66,1.17,9999,0.12,4,Clean,0,3.8
74,132,Liaoning,Liaoyangtangheshuiku,2015121316,-1,-1,2.7,9999,-1,2,Inconclusive,-,0
74,133,Heilongjiang,Heihe,2015121316,6.73,9,5.8,9999,0.07,6,Clean,0,0
74,134,Shandong,Zaozhuangtaierzhuang,2015121316,7.2,6.83,4.59,9999,0.3,8,Clean,0,0
74,135,Liaoning,Dandongyalvjiangqiao,2015121316,7.42,6.94,1.91,1.88,-1,4,Clean,0,0
74,137,Henan,Nanyangtaocha,2015121316,8.01,11.05,7.4,9999,0.2,8,Clean,0,0
74,138,Shandong,Liaochengchenggouwan,2015121316,-1,-1,9999,21.12,4.25,10,Polluted,1,0
74,140,Yunnan,Xishuangbannaganlanba,2015121316,7.4,6.86,4.14,-1,-1,6,Clean,0,0
74,141,Shanxi,Weinantongguandiaoqiao,2015121316,-1,-1,5.91,9999,3.95,13,Polluted,1,1.6
74,142,Guangdong,Zhongshanhenglan,2015121316,7.37,9,2,9999,0.21,5,Clean,0,0
74,144,Heilongjiang,Fuyuanwusuzhen,2015121316,6.75,9.78,3.94,-1,0.19,6,Clean,0,0
74,146,Yunnan,Honghezhouhekou,2015121316,8.48,8.08,1.22,1.6,0.27,5,Clean,0,0
74,147,Shandong,Linyizhongfangqiao,2015121316,8.45,15.14,4.4,5.5,0.18,7,Clean,0,0
74,149,Anhui,Chuzhouxiaoliuxiang,2015121316,8.08,9.92,-1,-1,0.2,4,Clean,0,0
74,150,Shandong,Linyilaogouqiao,2015121316,8.28,15.2,7.36,9.2,0.5,8,Clean,0,0
74,152,Jiangsu,Sihongdaqu,2015121316,7.94,9.61,2.72,4.9,1.25,8,Clean,0,0
74,153,Jiangsu,Xuzhouxiaohongquan,2015121316,7.53,6.88,3.3,7.49,0.2,7,Clean,0,0
74,154,Henan,Xinyanghuaibinshuiwenzhan,2015121316,7.59,12.93,0.2,2,1.29,7,Clean,0,0
74,155,Anhui,Bozhouyanji,2015121316,7.68,5.97,0.06,-1,0.86,8,Clean,0,0
74,156,Jiangsu,Lianyungangdaxingqiao,2015121316,8.11,8.57,4.96,6.49,1.01,9,Clean,0,0
