Stat_Code,Time,PH_Val,PH_Rank,O2_Val,O2_Rank,NH3_Val,NH3_Rank,MNO4_Val,MNO4_Rank,TOC_Val,TOC_Rank
77,21-12-2015 10:00,7.54,¢Ò,13.46,¢Ò,2.81,¢Ú,NA,NA,0.06,¢Ò
77,21-12-2015 12:00,7.58,¢Ò,13.06,¢Ò,2.72,¢Ú,NA,NA,0.17,¢Ú
77,21-12-2015 14:00,7.59,¢Ò,12.79,¢Ò,2.75,¢Ú,NA,NA,0.09,¢Ò
77,21-12-2015 16:00,7.62,¢Ò,13.16,¢Ò,2.77,¢Ú,NA,NA,0.07,¢Ò
77,21-12-2015 18:00,7.61,¢Ò,13.52,¢Ò,2.71,¢Ú,NA,NA,0.08,¢Ò
77,21-12-2015 20:00,7.61,¢Ò,13.65,¢Ò,2.7,¢Ú,NA,NA,0.07,¢Ò
77,21-12-2015 22:00,7.62,¢Ò,13.62,¢Ò,2.78,¢Ú,NA,NA,0.05,¢Ò
77,22-12-2015 00:00,7.61,¢Ò,13.62,¢Ò,2.8,¢Ú,NA,NA,0.05,¢Ò
77,22-12-2015 02:00,7.59,¢Ò,13.54,¢Ò,2.64,¢Ú,NA,NA,0.06,¢Ò
77,22-12-2015 04:00,7.58,¢Ò,13.56,¢Ò,2.63,¢Ú,NA,NA,0.02,¢Ò
77,22-12-2015 06:00,7.57,¢Ò,13.5,¢Ò,2.75,¢Ú,NA,NA,0.06,¢Ò
77,22-12-2015 08:00,7.54,¢Ò,13.38,¢Ò,2.69,¢Ú,NA,NA,0.06,¢Ò
77,22-12-2015 10:00,7.56,¢Ò,13.25,¢Ò,2.69,¢Ú,NA,NA,0.08,¢Ò
77,22-12-2015 12:00,7.6,¢Ò,13.01,¢Ò,2.88,¢Ú,NA,NA,0.08,¢Ò
77,22-12-2015 14:00,7.63,¢Ò,13.04,¢Ò,2.99,¢Ú,NA,NA,0.08,¢Ò
77,22-12-2015 16:00,7.61,¢Ò,13.36,¢Ò,3,¢Ú,NA,NA,0.06,¢Ò
77,22-12-2015 18:00,7.64,¢Ò,13.52,¢Ò,2.92,¢Ú,NA,NA,0.09,¢Ò
77,22-12-2015 20:00,7.67,¢Ò,13.6,¢Ò,3.01,¢Ú,NA,NA,0.02,¢Ò
77,22-12-2015 22:00,7.67,¢Ò,13.63,¢Ò,2.97,¢Ú,NA,NA,0.05,¢Ò
77,23-12-2015 00:00,7.66,¢Ò,13.58,¢Ò,3.12,¢Ú,NA,NA,0.06,¢Ò
77,23-12-2015 02:00,7.66,¢Ò,13.59,¢Ò,3.1,¢Ú,NA,NA,0.09,¢Ò
77,23-12-2015 04:00,7.64,¢Ò,13.56,¢Ò,3.19,¢Ú,NA,NA,0.07,¢Ò
77,23-12-2015 06:00,7.63,¢Ò,13.58,¢Ò,3.34,¢Ú,NA,NA,0.03,¢Ò
77,23-12-2015 08:00,7.63,¢Ò,13.54,¢Ò,3.47,¢Ú,NA,NA,0.08,¢Ò
77,23-12-2015 10:00,7.6,¢Ò,13.29,¢Ò,3.46,¢Ú,NA,NA,0.06,¢Ò
77,23-12-2015 12:00,7.67,¢Ò,13.28,¢Ò,3.46,¢Ú,NA,NA,0.07,¢Ò
77,23-12-2015 14:00,7.7,¢Ò,13.52,¢Ò,3.54,¢Ú,NA,NA,0.06,¢Ò
77,23-12-2015 16:00,7.76,¢Ò,13.66,¢Ò,3.67,¢Ú,NA,NA,0.06,¢Ò
77,23-12-2015 18:00,7.83,¢Ò,13.63,¢Ò,3.49,¢Ú,NA,NA,0.07,¢Ò
77,23-12-2015 20:00,7.83,¢Ò,13.56,¢Ò,3.64,¢Ú,NA,NA,0.08,¢Ò
77,23-12-2015 22:00,7.77,¢Ò,13.83,¢Ò,3.55,¢Ú,NA,NA,0.08,¢Ò
77,24-12-2015 14:00,7.65,¢Ò,13.51,¢Ò,4.28,¢Û,NA,NA,0.17,¢Ú
77,25-12-2015 06:00,7.59,¢Ò,13.49,¢Ò,5.85,¢Û,NA,NA,0.08,¢Ò
77,25-12-2015 08:00,7.6,¢Ò,13.52,¢Ò,5.79,¢Û,NA,NA,0.08,¢Ò
77,25-12-2015 10:00,7.6,¢Ò,13.42,¢Ò,5.92,¢Û,NA,NA,0.1,¢Ò
77,25-12-2015 12:00,7.64,¢Ò,13.3,¢Ò,5.92,¢Û,NA,NA,0.15,¢Ò
77,25-12-2015 14:00,7.69,¢Ò,13.4,¢Ò,4.78,¢Û,NA,NA,0.14,¢Ò
77,25-12-2015 16:00,7.75,¢Ò,13.59,¢Ò,4.99,¢Û,NA,NA,0.11,¢Ò
77,25-12-2015 18:00,7.75,¢Ò,13.89,¢Ò,4.81,¢Û,NA,NA,0.12,¢Ò
77,25-12-2015 20:00,7.77,¢Ò,14.01,¢Ò,4.89,¢Û,NA,NA,0.11,¢Ò
77,25-12-2015 22:00,7.75,¢Ò,13.94,¢Ò,4.74,¢Û,NA,NA,0.13,¢Ò
77,26-12-2015 00:00,7.77,¢Ò,13.6,¢Ò,4.7,¢Û,NA,NA,0.14,¢Ò
77,26-12-2015 02:00,7.78,¢Ò,13.42,¢Ò,4.67,¢Û,NA,NA,0.13,¢Ò
77,26-12-2015 04:00,7.73,¢Ò,13.34,¢Ò,4.47,¢Û,NA,NA,0.11,¢Ò
77,26-12-2015 06:00,7.68,¢Ò,13.41,¢Ò,4.51,¢Û,NA,NA,0.12,¢Ò
77,26-12-2015 08:00,7.64,¢Ò,13.51,¢Ò,4.49,¢Û,NA,NA,0.12,¢Ò
77,26-12-2015 10:00,7.63,¢Ò,13.53,¢Ò,4.66,¢Û,NA,NA,0.14,¢Ò
77,26-12-2015 12:00,7.64,¢Ò,13.36,¢Ò,4.43,¢Û,NA,NA,0.15,¢Ò
77,26-12-2015 14:00,7.72,¢Ò,13.04,¢Ò,4.71,¢Û,NA,NA,0.14,¢Ò
77,26-12-2015 16:00,7.79,¢Ò,13.21,¢Ò,4.79,¢Û,NA,NA,0.13,¢Ò
77,26-12-2015 18:00,7.78,¢Ò,13.91,¢Ò,4.9,¢Û,NA,NA,0.13,¢Ò
77,26-12-2015 20:00,7.84,¢Ò,13.96,¢Ò,4.83,¢Û,NA,NA,0.15,¢Ò
77,26-12-2015 22:00,7.8,¢Ò,14.13,¢Ò,4.83,¢Û,NA,NA,0.14,¢Ò
77,27-12-2015 00:00,7.79,¢Ò,14.08,¢Ò,4.6,¢Û,NA,NA,0.14,¢Ò
77,27-12-2015 02:00,7.76,¢Ò,13.94,¢Ò,4.5,¢Û,NA,NA,0.13,¢Ò
77,27-12-2015 04:00,7.75,¢Ò,13.91,¢Ò,4.47,¢Û,NA,NA,0.14,¢Ò
77,27-12-2015 06:00,7.73,¢Ò,13.85,¢Ò,4.36,¢Û,NA,NA,0.12,¢Ò
77,27-12-2015 08:00,7.7,¢Ò,13.83,¢Ò,4.47,¢Û,NA,NA,0.11,¢Ò
77,27-12-2015 10:00,7.73,¢Ò,13.73,¢Ò,4.59,¢Û,NA,NA,0.09,¢Ò
77,27-12-2015 12:00,7.75,¢Ò,13.83,¢Ò,4.63,¢Û,NA,NA,0.09,¢Ò
77,27-12-2015 14:00,7.77,¢Ò,13.9,¢Ò,4.75,¢Û,NA,NA,0.1,¢Ò
77,27-12-2015 16:00,7.76,¢Ò,13.96,¢Ò,-1,NA,NA,NA,0.12,¢Ò
77,27-12-2015 18:00,7.76,¢Ò,13.98,¢Ò,4.84,¢Û,NA,NA,0.13,¢Ò
77,27-12-2015 20:00,7.72,¢Ò,13.86,¢Ò,4.67,¢Û,NA,NA,0.12,¢Ò
77,27-12-2015 22:00,7.68,¢Ò,13.73,¢Ò,4.67,¢Û,NA,NA,0.11,¢Ò
77,28-12-2015 00:00,7.69,¢Ò,13.82,¢Ò,5.14,¢Û,NA,NA,0.13,¢Ò
77,28-12-2015 02:00,7.63,¢Ò,13.69,¢Ò,5.09,¢Û,NA,NA,0.18,¢Ú
77,28-12-2015 04:00,7.57,¢Ò,13.7,¢Ò,5.04,¢Û,NA,NA,0.22,¢Ú
77,28-12-2015 06:00,7.44,¢Ò,13.46,¢Ò,4.68,¢Û,NA,NA,0.26,¢Ú
77,28-12-2015 08:00,7.36,¢Ò,13.28,¢Ò,4.4,¢Û,NA,NA,0.24,¢Ú
77,28-12-2015 10:00,7.38,¢Ò,13.2,¢Ò,4.47,¢Û,NA,NA,0.23,¢Ú
77,28-12-2015 12:00,7.45,¢Ò,12.86,¢Ò,4.36,¢Û,NA,NA,0.21,¢Ú
77,28-12-2015 14:00,7.54,¢Ò,13.01,¢Ò,4.69,¢Û,NA,NA,0.2,¢Ú
77,28-12-2015 16:00,7.6,¢Ò,13.53,¢Ò,4.62,¢Û,NA,NA,0.19,¢Ú
77,28-12-2015 18:00,7.66,¢Ò,14.1,¢Ò,4.59,¢Û,NA,NA,0.19,¢Ú
77,28-12-2015 20:00,7.79,¢Ò,14.58,¢Ò,4.86,¢Û,NA,NA,0.17,¢Ú
77,28-12-2015 22:00,7.81,¢Ò,14.73,¢Ò,4.8,¢Û,NA,NA,0.18,¢Ú
77,29-12-2015 00:00,7.77,¢Ò,14.49,¢Ò,4.8,¢Û,NA,NA,0.17,¢Ú
77,29-12-2015 06:00,7.65,¢Ò,13.88,¢Ò,4.58,¢Û,NA,NA,0.18,¢Ú
77,29-12-2015 10:00,7.66,¢Ò,13.7,¢Ò,4.58,¢Û,NA,NA,0.19,¢Ú
77,29-12-2015 12:00,7.74,¢Ò,13.55,¢Ò,4.61,¢Û,NA,NA,0.18,¢Ú
77,30-12-2015 06:00,7.68,¢Ò,14.23,¢Ò,4.36,¢Û,NA,NA,0.17,¢Ú
77,30-12-2015 08:00,7.66,¢Ò,14.12,¢Ò,4.38,¢Û,NA,NA,0.16,¢Ú
77,30-12-2015 10:00,7.63,¢Ò,13.83,¢Ò,-1,NA,NA,NA,0.25,¢Ú
77,30-12-2015 12:00,7.72,¢Ò,13.92,¢Ò,4.38,¢Û,NA,NA,0.24,¢Ú
77,30-12-2015 14:00,7.75,¢Ò,13.79,¢Ò,5.12,¢Û,NA,NA,0.14,¢Ò
77,30-12-2015 16:00,7.82,¢Ò,14.28,¢Ò,5.14,¢Û,NA,NA,0.19,¢Ú
77,30-12-2015 18:00,7.88,¢Ò,14.75,¢Ò,5.24,¢Û,NA,NA,0.15,¢Ò
77,30-12-2015 20:00,7.93,¢Ò,14.92,¢Ò,5.26,¢Û,NA,NA,0.14,¢Ò
77,30-12-2015 22:00,7.89,¢Ò,14.51,¢Ò,5.13,¢Û,NA,NA,0.15,¢Ò
77,31-12-2015 00:00,7.83,¢Ò,14.72,¢Ò,5.06,¢Û,NA,NA,0.14,¢Ò
77,31-12-2015 02:00,7.78,¢Ò,14.67,¢Ò,5,¢Û,NA,NA,0.17,¢Ú
77,31-12-2015 04:00,7.84,¢Ò,14.92,¢Ò,5.04,¢Û,NA,NA,0.15,¢Ò
77,31-12-2015 06:00,7.87,¢Ò,15.02,¢Ò,5.14,¢Û,NA,NA,0.11,¢Ò
77,31-12-2015 08:00,7.8,¢Ò,14.67,¢Ò,4.99,¢Û,NA,NA,0.05,¢Ò
77,31-12-2015 10:00,7.73,¢Ò,14.16,¢Ò,5.06,¢Û,NA,NA,0.15,¢Ò
77,31-12-2015 12:00,7.87,¢Ò,14,¢Ò,5.18,¢Û,NA,NA,0.17,¢Ú
77,31-12-2015 14:00,7.87,¢Ò,13.99,¢Ò,5.07,¢Û,NA,NA,0.14,¢Ò
77,31-12-2015 16:00,7.82,¢Ò,14.15,¢Ò,4.97,¢Û,NA,NA,0.15,¢Ò
77,31-12-2015 18:00,7.82,¢Ò,14.62,¢Ò,4.94,¢Û,NA,NA,0.14,¢Ò
77,31-12-2015 20:00,7.83,¢Ò,14.86,¢Ò,4.96,¢Û,NA,NA,-1,NA
77,31-12-2015 22:00,7.82,¢Ò,14.9,¢Ò,4.92,¢Û,NA,NA,0.14,¢Ò
78,01-12-2015 04:00,7.88,¢Ò,9.98,¢Ò,3.07,¢Ú,3.88,NA,-1,NA
78,01-12-2015 20:00,7.87,¢Ò,9.76,¢Ò,3.14,¢Ú,3.98,NA,-1,NA
78,02-12-2015 08:00,7.86,¢Ò,9.93,¢Ò,3.52,¢Ú,4.45,NA,-1,NA
78,02-12-2015 12:00,7.88,¢Ò,10.02,¢Ò,3.09,¢Ú,3.9,NA,-1,NA
78,03-12-2015 08:00,7.81,¢Ò,9.25,¢Ò,3.56,¢Ú,4.5,NA,-1,NA
78,03-12-2015 12:00,7.85,¢Ò,9.61,¢Ò,3.5,¢Ú,4.43,NA,0.48,¢Ú
78,04-12-2015 08:00,7.9,¢Ò,10.45,¢Ò,3.22,¢Ú,4.07,NA,0.35,¢Ú
78,04-12-2015 12:00,7.9,¢Ò,10.35,¢Ò,3.16,¢Ú,3.99,NA,0.26,¢Ú
78,05-12-2015 04:00,7.86,¢Ò,9.78,¢Ò,3.29,¢Ú,4.16,NA,0.25,¢Ú
78,05-12-2015 08:00,7.86,¢Ò,9.87,¢Ò,3.34,¢Ú,4.22,NA,0.22,¢Ú
78,05-12-2015 12:00,7.88,¢Ò,10.39,¢Ò,3.14,¢Ú,3.97,NA,0.21,¢Ú
78,05-12-2015 20:00,7.88,¢Ò,10.39,¢Ò,2.87,¢Ú,3.62,NA,0.18,¢Ú
78,06-12-2015 04:00,7.86,¢Ò,10.32,¢Ò,3.11,¢Ú,3.93,NA,0.2,¢Ú
78,06-12-2015 08:00,7.86,¢Ò,10.33,¢Ò,3.04,¢Ú,3.84,NA,0.21,¢Ú
78,06-12-2015 12:00,7.9,¢Ò,10.37,¢Ò,3.56,¢Ú,4.5,NA,0.27,¢Ú
78,07-12-2015 04:00,7.85,¢Ò,10.11,¢Ò,2.96,¢Ú,3.74,NA,0.2,¢Ú
78,07-12-2015 08:00,7.85,¢Ò,10.27,¢Ò,3.07,¢Ú,3.88,NA,0.2,¢Ú
78,07-12-2015 12:00,7.87,¢Ò,10.43,¢Ò,3.3,¢Ú,4.17,NA,0.2,¢Ú
78,07-12-2015 16:00,7.91,¢Ò,10.6,¢Ò,4.18,¢Û,5.29,NA,0.19,¢Ú
78,08-12-2015 04:00,7.82,¢Ò,9.84,¢Ò,3.63,¢Ú,4.59,NA,0.26,¢Ú
78,08-12-2015 08:00,7.83,¢Ò,10.25,¢Ò,3.49,¢Ú,4.41,NA,0.2,¢Ú
78,08-12-2015 12:00,7.87,¢Ò,10.4,¢Ò,3.31,¢Ú,4.18,NA,0.12,¢Ò
78,08-12-2015 16:00,7.92,¢Ò,10.57,¢Ò,4.07,¢Û,5.14,NA,0.22,¢Ú
78,09-12-2015 04:00,7.9,¢Ò,10.4,¢Ò,3.17,¢Ú,4.01,NA,0.19,¢Ú
78,09-12-2015 08:00,7.94,¢Ò,10.56,¢Ò,3.23,¢Ú,4.09,NA,0.21,¢Ú
78,10-12-2015 12:00,7.99,¢Ò,10.66,¢Ò,5.44,¢Û,6.89,NA,0.2,¢Ú
78,11-12-2015 12:00,7.95,¢Ò,9.68,¢Ò,4.8,¢Û,6.07,NA,0.39,¢Ú
78,11-12-2015 16:00,8.07,¢Ò,10.22,¢Ò,6.09,¢Ù,7.7,NA,0.19,¢Ú
78,11-12-2015 20:00,8.04,¢Ò,10.08,¢Ò,4.42,¢Û,5.59,NA,0.18,¢Ú
78,12-12-2015 00:00,7.99,¢Ò,9.85,¢Ò,4.63,¢Û,5.86,NA,0.08,¢Ò
78,12-12-2015 04:00,7.93,¢Ò,9.49,¢Ò,4.07,¢Û,5.15,NA,0.05,¢Ò
78,12-12-2015 08:00,7.87,¢Ò,9.04,¢Ò,3.63,¢Ú,4.59,NA,0.12,¢Ò
78,12-12-2015 16:00,7.98,¢Ò,9.89,¢Ò,3.82,¢Ú,4.84,NA,0.06,¢Ò
78,13-12-2015 08:00,8.02,¢Ò,10.08,¢Ò,3.19,¢Ú,4.03,NA,-1,NA
78,13-12-2015 12:00,8.09,¢Ò,10.37,¢Ò,3.66,¢Ú,4.64,NA,-1,NA
78,13-12-2015 16:00,8.18,¢Ò,10.66,¢Ò,4.12,¢Û,5.21,NA,-1,NA
78,13-12-2015 20:00,8.13,¢Ò,10.37,¢Ò,3.38,¢Ú,4.28,NA,0.03,¢Ò
78,14-12-2015 00:00,8.08,¢Ò,10.18,¢Ò,3.16,¢Ú,4.01,NA,0.01,¢Ò
78,14-12-2015 04:00,8.04,¢Ò,9.98,¢Ò,3.19,¢Ú,4.03,NA,0.05,¢Ò
78,14-12-2015 08:00,8.02,¢Ò,9.97,¢Ò,3.41,¢Ú,4.31,NA,0.05,¢Ò
78,14-12-2015 12:00,8.1,¢Ò,10.31,¢Ò,3.18,¢Ú,4.03,NA,-1,NA
78,14-12-2015 16:00,8.05,¢Ò,9.97,¢Ò,3.35,¢Ú,4.23,NA,0.04,¢Ò
78,14-12-2015 20:00,8.04,¢Ò,10.05,¢Ò,3.46,¢Ú,4.38,NA,0.04,¢Ò
78,15-12-2015 00:00,8.07,¢Ò,10.18,¢Ò,3.26,¢Ú,4.12,NA,-1,NA
78,15-12-2015 04:00,8.06,¢Ò,10.08,¢Ò,3.33,¢Ú,4.21,NA,0.05,¢Ò
78,15-12-2015 08:00,8,¢Ò,9.78,¢Ò,4.12,¢Û,5.21,NA,-1,NA
78,15-12-2015 12:00,8.07,¢Ò,10.25,¢Ò,3.55,¢Ú,4.49,NA,-1,NA
78,15-12-2015 16:00,8.1,¢Ò,10.28,¢Ò,3.16,¢Ú,3.99,NA,-1,NA
78,15-12-2015 20:00,8.03,¢Ò,9.91,¢Ò,3.35,¢Ú,4.24,NA,0.03,¢Ò
78,16-12-2015 00:00,8.11,¢Ò,10.47,¢Ò,3.56,¢Ú,4.51,NA,0.02,¢Ò
78,16-12-2015 04:00,8.15,¢Ò,10.43,¢Ò,3.92,¢Ú,4.96,NA,0.02,¢Ò
78,16-12-2015 08:00,8.21,¢Ò,10.68,¢Ò,4.08,¢Û,5.16,NA,0.24,¢Ú
78,16-12-2015 12:00,8.24,¢Ò,10.8,¢Ò,3.82,¢Ú,4.83,NA,0.03,¢Ò
78,16-12-2015 16:00,8.34,¢Ò,11.09,¢Ò,4.22,¢Û,5.34,NA,0.02,¢Ò
78,16-12-2015 20:00,8.19,¢Ò,10.52,¢Ò,3.73,¢Ú,4.72,NA,-1,NA
78,17-12-2015 00:00,8.21,¢Ò,10.81,¢Ò,3.48,¢Ú,4.4,NA,0.01,¢Ò
78,17-12-2015 04:00,8.2,¢Ò,10.76,¢Ò,3.85,¢Ú,4.87,NA,0.07,¢Ò
78,17-12-2015 08:00,8.23,¢Ò,10.92,¢Ò,3.87,¢Ú,4.9,NA,-1,NA
78,17-12-2015 12:00,8.26,¢Ò,11.02,¢Ò,3.79,¢Ú,4.79,NA,-1,NA
78,17-12-2015 16:00,8.23,¢Ò,10.86,¢Ò,3.94,¢Ú,4.99,NA,0.02,¢Ò
78,17-12-2015 20:00,8.14,¢Ò,10.51,¢Ò,3.32,¢Ú,4.2,NA,-1,NA
78,18-12-2015 00:00,8.07,¢Ò,10.37,¢Ò,3.19,¢Ú,4.04,NA,-1,NA
78,18-12-2015 04:00,8.06,¢Ò,10.4,¢Ò,3.39,¢Ú,4.29,NA,0.03,¢Ò
78,18-12-2015 08:00,8.08,¢Ò,10.48,¢Ò,3.48,¢Ú,4.41,NA,-1,NA
78,18-12-2015 12:00,8.11,¢Ò,10.63,¢Ò,3.9,¢Ú,4.94,NA,0.02,¢Ò
78,18-12-2015 16:00,8.18,¢Ò,10.9,¢Ò,3.96,¢Ú,5.02,NA,0.02,¢Ò
78,18-12-2015 20:00,8.12,¢Ò,10.51,¢Ò,3.31,¢Ú,4.19,NA,-1,NA
78,19-12-2015 04:00,8.24,¢Ò,11.08,¢Ò,3.61,¢Ú,4.57,NA,-1,NA
78,19-12-2015 08:00,8.37,¢Ò,11.28,¢Ò,4.51,¢Û,5.71,NA,-1,NA
78,19-12-2015 12:00,8.49,¢Ò,11.52,¢Ò,4.99,¢Û,6.3,NA,-1,NA
78,19-12-2015 16:00,8.42,¢Ò,11.3,¢Ò,3.81,¢Ú,4.82,NA,0.01,¢Ò
78,19-12-2015 20:00,8.39,¢Ò,11.22,¢Ò,3.85,¢Ú,4.87,NA,-1,NA
78,20-12-2015 00:00,8.31,¢Ò,11.07,¢Ò,3.73,¢Ú,4.72,NA,-1,NA
78,20-12-2015 04:00,8.24,¢Ò,10.93,¢Ò,3.47,¢Ú,4.39,NA,-1,NA
78,20-12-2015 08:00,8.2,¢Ò,10.9,¢Ò,3.58,¢Ú,4.53,NA,-1,NA
78,20-12-2015 12:00,8.19,¢Ò,10.91,¢Ò,3.83,¢Ú,4.84,NA,-1,NA
78,20-12-2015 16:00,8.2,¢Ò,10.95,¢Ò,3.58,¢Ú,4.52,NA,0.03,¢Ò
78,20-12-2015 20:00,8.15,¢Ò,10.77,¢Ò,3.46,¢Ú,4.38,NA,-1,NA
78,21-12-2015 00:00,8.14,¢Ò,10.79,¢Ò,3.39,¢Ú,4.29,NA,-1,NA
78,21-12-2015 04:00,8.13,¢Ò,10.85,¢Ò,3.55,¢Ú,4.49,NA,-1,NA
78,21-12-2015 08:00,8.13,¢Ò,10.82,¢Ò,4.12,¢Û,5.21,NA,0.09,¢Ò
78,21-12-2015 12:00,8.15,¢Ò,10.99,¢Ò,3.64,¢Ú,4.6,NA,0.01,¢Ò
78,21-12-2015 16:00,8.19,¢Ò,11.08,¢Ò,3.76,¢Ú,4.75,NA,-1,NA
78,21-12-2015 20:00,8.19,¢Ò,11.02,¢Ò,3.87,¢Ú,4.89,NA,-1,NA
78,22-12-2015 00:00,8.15,¢Ò,10.82,¢Ò,3.36,¢Ú,4.25,NA,-1,NA
78,22-12-2015 04:00,8.24,¢Ò,10.99,¢Ò,4.18,¢Û,5.29,NA,0.05,¢Ò
78,22-12-2015 08:00,8.27,¢Ò,11.04,¢Ò,4.64,¢Û,5.86,NA,0.01,¢Ò
78,22-12-2015 12:00,8.42,¢Ò,11.43,¢Ò,6.45,¢Ù,8.16,NA,-1,NA
78,22-12-2015 16:00,8.53,¢Ò,11.68,¢Ò,4.94,¢Û,6.25,NA,0.51,¢Û
78,22-12-2015 20:00,8.5,¢Ò,11.49,¢Ò,5.13,¢Û,6.49,NA,1.18,¢Ù
78,23-12-2015 00:00,8.43,¢Ò,11.33,¢Ò,4.57,¢Û,5.78,NA,1.15,¢Ù
78,23-12-2015 04:00,8.34,¢Ò,11.06,¢Ò,4.81,¢Û,6.09,NA,1.17,¢Ù
78,23-12-2015 08:00,8.36,¢Ò,11.14,¢Ò,5.04,¢Û,6.37,NA,1.17,¢Ù
78,23-12-2015 12:00,8.35,¢Ò,11.19,¢Ò,3.85,¢Ú,4.86,NA,0.33,¢Ú
78,23-12-2015 16:00,8.26,¢Ò,11.05,¢Ò,3.28,¢Ú,4.15,NA,0.25,¢Ú
78,23-12-2015 20:00,8.23,¢Ò,11.01,¢Ò,3.4,¢Ú,4.31,NA,0.21,¢Ú
78,24-12-2015 12:00,8.2,¢Ò,10.94,¢Ò,3.3,¢Ú,4.17,NA,0.23,¢Ú
78,25-12-2015 04:00,8.17,¢Ò,10.8,¢Ò,3.25,¢Ú,4.11,NA,0.21,¢Ú
78,25-12-2015 08:00,8.16,¢Ò,10.8,¢Ò,3.23,¢Ú,4.09,NA,0.25,¢Ú
78,25-12-2015 12:00,8.2,¢Ò,10.95,¢Ò,3.04,¢Ú,3.84,NA,0.22,¢Ú
78,25-12-2015 16:00,8.15,¢Ò,10.59,¢Ò,3.3,¢Ú,4.17,NA,0.31,¢Ú
78,25-12-2015 20:00,8.09,¢Ò,10.44,¢Ò,3.06,¢Ú,3.87,NA,0.3,¢Ú
78,26-12-2015 00:00,8.15,¢Ò,10.67,¢Ò,3.4,¢Ú,4.3,NA,0.25,¢Ú
78,26-12-2015 04:00,8.17,¢Ò,10.79,¢Ò,3.33,¢Ú,4.21,NA,0.26,¢Ú
78,26-12-2015 08:00,8.16,¢Ò,10.79,¢Ò,3.85,¢Ú,4.86,NA,0.22,¢Ú
78,26-12-2015 12:00,8.23,¢Ò,11.03,¢Ò,5,¢Û,6.32,NA,0.2,¢Ú
78,26-12-2015 16:00,8.35,¢Ò,11.19,¢Ò,4.99,¢Û,6.31,NA,0.27,¢Ú
78,26-12-2015 20:00,8.2,¢Ò,10.8,¢Ò,3.98,¢Ú,5.03,NA,0.26,¢Ú
78,27-12-2015 00:00,8.06,¢Ò,10.52,¢Ò,3.35,¢Ú,4.23,NA,0.26,¢Ú
78,27-12-2015 04:00,8,¢Ò,10.39,¢Ò,3.22,¢Ú,4.07,NA,0.27,¢Ú
78,27-12-2015 08:00,7.97,¢Ò,10.31,¢Ò,3.56,¢Ú,4.5,NA,0.27,¢Ú
78,27-12-2015 12:00,8.02,¢Ò,10.66,¢Ò,3.7,¢Ú,4.68,NA,0.27,¢Ú
78,27-12-2015 16:00,8.18,¢Ò,11.1,¢Ò,4.76,¢Û,6.03,NA,0.26,¢Ú
78,27-12-2015 20:00,8.25,¢Ò,11.12,¢Ò,4.72,¢Û,5.98,NA,0.28,¢Ú
78,28-12-2015 00:00,8.21,¢Ò,11.02,¢Ò,6.35,¢Ù,8.04,NA,0.29,¢Ú
78,28-12-2015 04:00,8.07,¢Ò,10.72,¢Ò,5.52,¢Û,6.98,NA,0.26,¢Ú
78,28-12-2015 08:00,7.99,¢Ò,10.53,¢Ò,4.37,¢Û,5.53,NA,0.29,¢Ú
78,28-12-2015 12:00,8,¢Ò,10.52,¢Ò,3.32,¢Ú,4.2,NA,0.26,¢Ú
78,28-12-2015 16:00,8.12,¢Ò,10.81,¢Ò,3.58,¢Ú,4.52,NA,0.3,¢Ú
78,28-12-2015 20:00,8.06,¢Ò,10.61,¢Ò,3.24,¢Ú,4.1,NA,0.26,¢Ú
78,29-12-2015 00:00,8.14,¢Ò,11.03,¢Ò,3.4,¢Ú,4.3,NA,0.29,¢Ú
78,29-12-2015 08:00,8.1,¢Ò,10.93,¢Ò,3.64,¢Ú,4.6,NA,0.26,¢Ú
78,29-12-2015 12:00,8.07,¢Ò,10.76,¢Ò,2.86,¢Ú,3.62,NA,0.28,¢Ú
78,30-12-2015 04:00,8.21,¢Ò,11.05,¢Ò,4.76,¢Û,6.02,NA,0.26,¢Ú
78,30-12-2015 08:00,8.08,¢Ò,10.74,¢Ò,2.73,¢Ú,3.46,NA,0.31,¢Ú
78,30-12-2015 12:00,8.03,¢Ò,10.57,¢Ò,3.67,¢Ú,4.65,NA,0.27,¢Ú
78,30-12-2015 16:00,8.05,¢Ò,10.64,¢Ò,3.27,¢Ú,4.14,NA,0.33,¢Ú
78,30-12-2015 20:00,8.05,¢Ò,10.58,¢Ò,5.49,¢Û,6.95,NA,0.32,¢Ú
78,31-12-2015 00:00,8.01,¢Ò,10.49,¢Ò,4.65,¢Û,5.89,NA,0.28,¢Ú
78,31-12-2015 04:00,7.98,¢Ò,10.48,¢Ò,3.1,¢Ú,3.91,NA,0.26,¢Ú
78,31-12-2015 08:00,8,¢Ò,10.54,¢Ò,4.38,¢Û,5.54,NA,0.34,¢Ú
78,31-12-2015 12:00,8.02,¢Ò,10.61,¢Ò,5.1,¢Û,6.45,NA,0.27,¢Ú
78,31-12-2015 16:00,8.06,¢Ò,10.67,¢Ò,3.46,¢Ú,4.38,NA,0.31,¢Ú
78,31-12-2015 20:00,8.11,¢Ò,10.94,¢Ò,5.42,¢Û,6.86,NA,0.31,¢Ú
79,01-12-2015 04:00,7.26,¢Ò,10.18,¢Ò,-1,NA,NA,NA,0.21,¢Ú
79,01-12-2015 08:00,7.28,¢Ò,10.06,¢Ò,-1,NA,NA,NA,0.21,¢Ú
